"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.903475667E0,-2.978344197E0,-4.918771362E-1,-1.233026631E0
3.913439667E0,-2.759240548E0,-4.394942701E-1,-8.647555402E-1
3.923403667E0,-2.311480654E0,-7.285782731E-1,-6.332087240E-1
3.933366667E0,-1.519576450E0,-1.216576951E0,-4.821578944E-1
3.943330667E0,-9.339289784E-1,-1.589203632E0,-9.054740882E-1
3.953294667E0,-7.351441115E-1,-2.289645689E0,-1.111732866E0
3.963258667E0,-5.098397827E-1,-2.782606314E0,-4.165784472E-1
3.973222667E0,-1.985153103E-1,-2.602282276E0,1.298660749E-1
3.983186667E0,-7.332525373E-2,-2.100480076E0,-7.891986966E-2
3.993150667E0,-5.602620775E-1,-1.735985118E0,-3.820184791E-1
4.003113667E0,-1.247449665E0,-1.717986803E0,-2.929840958E-1
4.013077667E0,-1.467096228E0,-1.980375928E0,-2.647239178E-2
4.023041667E0,-1.907978042E0,-2.196674960E0,7.830795854E-2
4.033005667E0,-2.198173601E0,-2.475823959E0,1.566778976E-1
4.042969667E0,-2.340034069E0,-2.479163303E0,4.620692003E-1
4.052933667E0,-2.308163821E0,-1.928855526E0,7.023394775E-1
4.062897667E0,-1.856849404E0,-1.280855978E0,8.292538780E-1
4.072860667E0,-1.325332239E0,-8.824407363E-1,8.824623710E-1
4.082824667E0,-1.192239085E0,-1.151720805E0,1.518024307E0
4.092788667E0,-1.636714014E0,-1.056973692E0,1.739513327E0
4.102752667E0,-2.157552994E0,-7.004999435E-1,1.563579379E0
4.112716667E0,-2.741339589E0,-3.879879016E-1,1.484394631E0
4.122680667E0,-3.051332651E0,-3.233568728E-2,1.592109699E0
4.132643667E0,-2.336467268E0,3.065671778E-1,1.440482918E0
4.142607667E0,-1.129090911E0,5.422292644E-1,1.307718671E0
4.152571667E0,2.036269462E-1,1.140967190E-2,1.203753715E0
4.162535667E0,1.396815035E0,-6.195335484E-1,8.843203238E-1
4.172499667E0,1.525650246E0,-8.729974830E-1,3.573996547E-1
4.182463667E0,5.599229389E-1,-1.332958762E0,1.286825985E-1
4.192426667E0,-1.164816229E0,-1.272362897E0,7.409205759E-1
4.202390667E0,-2.417630129E0,-4.991194975E-1,-6.684186101E-2
4.212354667E0,-2.132673676E0,4.993171334E-2,-2.808493692E-1
4.222318667E0,-8.948584682E-1,3.792954308E-1,-6.159223080E-2
4.232282667E0,5.145713496E-1,4.462881500E-1,-3.285579711E-1
4.242246667E0,1.284508733E0,2.518249601E-1,-3.218564773E-1
4.252210667E0,1.106482067E0,2.368736297E-1,2.937611908E-2
4.262173667E0,8.362114799E-1,8.965243399E-2,1.677121782E-1
4.272137667E0,-2.785303634E-1,5.351488709E-1,5.689370066E-2
4.282101667E0,-3.273161979E0,5.413602512E0,4.180306617E0
4.292065667E0,-2.969866903E0,6.832466812E0,2.860969236E0
4.302029667E0,6.932032031E-1,5.577854308E0,3.725611925E-2
4.311993667E0,2.421083495E0,4.332085133E0,-1.330058835E0
4.321956667E0,1.409978871E0,1.119125501E0,-7.542267922E-1
4.331920667E0,1.056001884E0,5.448610961E-2,8.490452412E-1
4.341884667E0,1.201985224E0,3.705906808E-2,7.911013806E-1
4.351848667E0,9.814072001E-1,9.489563227E-1,1.301030918E0
4.361813375E0,8.333077526E-1,1.866939944E0,1.044783124E0
4.371777375E0,1.701485376E0,1.385576102E0,3.149643642E-1
4.381740375E0,3.081301385E0,1.578307931E0,6.317942825E-1
4.391704375E0,4.115066893E0,2.031803944E0,-1.246790099E-1
4.401668375E0,4.615373960E0,1.801650519E0,-1.714984550E0
4.411632375E0,4.408342765E0,1.014069162E0,-1.742284323E0
4.421596375E0,3.337265589E0,1.059382744E0,-1.881617332E0
4.431560375E0,2.133173613E0,1.569410223E0,-2.243865206E0
4.441524375E0,1.511562549E0,1.886227570E0,-2.281008766E0
4.451487375E0,1.334104232E0,1.395359663E0,-2.486749189E0
4.461451375E0,1.027928817E0,-2.537475246E-1,-2.506735264E0
4.471415375E0,6.149662882E-1,-2.164699461E0,-2.790452693E0
4.481379375E0,2.824456590E-1,-3.749811797E0,-3.355942473E0
4.491343375E0,-1.705895931E-1,-4.832039613E0,-3.114034975E0
4.501307375E0,-8.379679835E-1,-4.835166119E0,-2.294412046E0
4.511270375E0,-1.552176139E0,-4.446535608E0,-1.945412209E0
4.521234375E0,-2.177114269E0,-2.290608725E0,-1.189004698E0
4.531198375E0,-1.993046844E0,4.121790022E-1,-5.032145950E-1
4.541162375E0,-1.153832234E0,2.985427514E0,7.418081832E-1
4.551126375E0,2.732450652E-1,3.005410373E0,1.286483046E0
4.561090375E0,1.377488818E0,1.713504328E0,2.246986450E0
4.571053375E0,8.067578852E-1,1.137920791E-1,1.749255958E0
4.581017375E0,-6.884652042E-1,-8.097692013E-1,8.952581254E-1
4.590981375E0,-1.667871487E0,-5.971381277E-1,4.120687822E-1
4.600945375E0,-2.295871804E0,-4.300960404E-1,1.079235211E-1
4.610909375E0,-2.149063421E0,-5.270843911E-1,-2.363412407E-1
4.620873375E0,-1.414280083E0,-4.684286320E-1,-3.446641266E-3
4.630836375E0,-3.653346187E-1,-3.146404284E-1,4.781141062E-1
4.640800375E0,-1.120455158E-1,-9.336097205E-1,1.399940372E-1
4.650764375E0,-3.945145637E-1,-1.555934730E0,2.455362797E-1
4.660728375E0,-1.406799155E-1,-1.713917726E0,6.754786845E-1
4.670692375E0,-1.910466617E-1,-1.409370761E0,5.515564504E-1
4.680656375E0,-3.490203023E-1,-1.012980410E0,5.524089745E-1
4.690619375E0,-5.520268589E-1,-5.487676209E-1,7.121141218E-1
4.700583375E0,-1.095571162E0,-5.376590806E-1,7.562446663E-1
4.710547375E0,-1.131880617E0,-6.408074731E-1,7.824722059E-1
4.720511375E0,-3.137241697E-1,-7.211072856E-1,1.311657940E0
4.730475375E0,7.881508756E-1,-6.389351946E-1,1.948339325E0
4.740439375E0,1.691490730E0,-2.918158221E-1,2.572063281E0
4.750403375E0,2.026040343E0,5.418065107E-1,2.217034087E0
4.760366375E0,2.154269782E0,1.380478499E0,2.139578945E0
4.770330375E0,1.648304949E0,1.763932469E0,2.158792311E0
4.780294375E0,3.417650771E-1,1.468988387E0,1.535240264E0
4.790258375E0,-2.812481493E-1,1.217196756E0,1.225885134E0
4.800222375E0,-3.187258780E-1,7.307464206E-1,8.129465783E-1
4.810185375E0,6.786822277E-1,-2.121019006E-1,4.587184533E-1
4.820149375E0,1.611916557E0,-8.960296655E-1,1.750413707E-1
4.830113375E0,2.233248124E0,-8.816706580E-1,-3.000051400E-1
4.840077375E0,2.748294852E0,-3.536916429E-1,-4.869058335E-1
4.850041375E0,2.541791076E0,-3.821839553E-1,2.187101313E-1
4.860005375E0,2.278086328E0,-9.564267254E-1,9.235852540E-1
4.869969375E0,1.890152221E0,-1.133176945E0,2.677717790E-1
4.879932375E0,1.390066763E0,-8.633104008E-1,-6.595668027E-1
4.889896375E0,6.709405142E-1,-7.027961451E-1,-1.590109074E0
4.899860375E0,6.310239118E-1,-5.380666316E-1,-1.506619020E0
4.909824375E0,8.969663894E-1,-6.282242650E-1,-2.060145398E0
4.919788375E0,1.116108922E0,-3.424901319E-1,-1.286482753E0
4.929751375E0,1.550235741E0,-1.531736612E-2,-5.761825839E-1
4.939715375E0,2.299826568E0,-2.740209907E-1,-3.104862741E-1
4.949679375E0,3.064379251E0,-3.631775808E-1,-7.162926883E-2
4.959643375E0,3.543474374E0,1.353495938E-1,-7.173636058E-1
4.969607375E0,3.121306865E0,7.496867216E-1,-1.108241786E0
4.979571375E0,8.455556229E-1,8.476673448E-1,-1.637956840E0
4.989534375E0,-8.937974909E-1,7.536967421E-1,-1.610900603E0
4.999498375E0,-1.733191903E0,5.718524283E-1,-7.249834049E-1
5.009462375E0,-1.424671170E0,9.367911905E-1,9.701700211E-3
5.019426375E0,-4.036128312E-2,1.518148853E0,4.470351318E-1
5.029390375E0,8.725109947E-1,2.000110281E0,4.750248760E-1
5.039354375E0,7.718997091E-1,1.755917106E0,4.948498607E-2
5.049317375E0,-3.413165957E-2,9.528979307E-1,-4.318002114E-1
5.059281375E0,-7.585692269E-1,9.849500281E-1,-5.029207724E-1
5.069245375E0,-1.331653371E0,1.307193006E0,-3.816919121E-1
5.079209375E0,-1.961273659E0,8.149673760E-2,-2.000613433E0
5.089173375E0,-3.049438738E0,-6.365214640E-1,-1.339985069E0
5.099137375E0,-3.136931503E0,-7.287098354E-1,-3.829765454E-1
5.109100375E0,-2.209611340E0,-8.997619432E-1,-5.378312811E-1
5.119064375E0,-1.609807466E0,-8.008504432E-1,-1.741503135E0
5.129028375E0,-1.648932063E0,-6.908298182E-1,-2.205062498E0
5.138992375E0,-2.078145174E0,-8.798492503E-1,-1.465361944E0
5.148956375E0,-3.288423212E0,-1.269580207E0,-1.135152427E0
5.158920375E0,-4.241303017E0,-1.813030955E0,-6.906058699E-1
5.168883375E0,-4.083935148E0,-2.320214932E0,-1.729401737E-1
5.178847375E0,-3.714340832E0,-2.860027542E0,5.188608670E-1
5.188811375E0,-2.803945727E0,-2.740964783E0,-1.218501270E-2
5.198775375E0,-8.941030079E-1,-1.817713405E0,8.697528630E-2
5.208739375E0,8.655039838E-1,-9.998347002E-1,4.665323800E-1
5.218703375E0,1.637151970E0,-3.720150626E-1,6.099733508E-1
5.228666375E0,1.020652250E0,-1.335316944E-1,6.755142063E-2
5.238630375E0,-7.208272040E-2,-5.616975689E-1,-3.781394362E-2
5.248594375E0,-7.596705499E-1,-1.028109496E0,3.637032455E-1
5.258558375E0,-1.046127691E0,-1.345824391E0,4.970194700E-1
5.268522375E0,-8.223068011E-1,-1.309037218E0,5.037335354E-1
5.278485375E0,-4.376336861E-1,-8.997496641E-1,5.909827638E-1
5.288449375E0,7.417865485E-2,-4.212930572E-1,6.422733700E-1
5.298413375E0,3.415101385E-1,-4.837986231E-2,9.229321200E-1
5.308377375E0,3.187138912E-1,1.990766430E-1,6.975815982E-1
5.318341375E0,1.776422122E-1,-2.560285234E-1,6.777074969E-1
5.328305375E0,-5.128329724E-2,-5.795760155E-1,1.146598059E0
5.338268375E0,-1.630101398E-1,-6.814093691E-1,1.041371858E0
5.348232375E0,1.531309766E-1,-7.767400342E-1,8.392301050E-1
5.358195625E0,5.091711536E-1,-1.013570395E0,1.105374019E0
5.368159625E0,9.739201328E-1,-8.030104047E-1,1.110756381E0
5.378123625E0,1.281382519E0,-5.112396061E-1,1.322378810E0
5.388086625E0,7.824451625E-1,-2.871339566E-1,1.336400141E0
5.398050625E0,9.730907053E-2,-2.242600161E-1,9.954662454E-1
5.408014625E0,-8.680396289E-2,-3.120226300E-1,9.157391676E-1
5.417978625E0,5.484366685E-2,-2.960521299E-1,1.362359439E0
5.427942625E0,2.670212889E-1,-6.244206512E-1,2.298525563E0
5.437906625E0,2.503114083E-1,-1.160676985E0,2.298021825E0
5.447869625E0,1.087927097E-1,-5.844444072E-1,1.776135609E0
5.457833625E0,-7.036185560E-1,1.562545592E-1,2.138455403E-1
5.467797625E0,-2.485982034E0,1.178562448E0,-5.559971184E-1
5.477761625E0,-2.295627975E0,2.373110014E0,-7.611846864E-1
5.487725625E0,-1.023596030E-1,2.724934641E0,-1.109450113E0
5.497689625E0,6.746309844E-1,2.698047389E0,-1.019109462E0
5.507652625E0,2.692444003E-1,2.915388395E0,-1.038851416E-1
5.517616625E0,-2.047887880E-1,2.910639871E0,1.433000529E-1
5.527580625E0,-4.156738830E-1,2.649621334E0,-5.046141261E-1
5.537544625E0,-2.224561501E-1,2.054973536E0,-9.824637920E-1
5.547508625E0,-4.442037638E-1,1.565506037E0,-1.556370932E0
5.557471625E0,-1.059628766E0,9.315351284E-1,-1.519593700E0
5.567435625E0,-1.187765673E0,4.952930796E-1,-1.534050356E0
5.577399625E0,-9.690252824E-1,7.660156560E-1,-1.916664666E0
5.587363625E0,-4.313783348E-4,1.258520198E0,-1.455575459E0
5.597327625E0,7.551705328E-1,2.157698590E0,-9.420887679E-1
5.607290625E0,3.097999571E-1,3.141832346E0,-8.988591331E-1
5.617254625E0,-1.096227220E-1,3.706662853E0,-1.265200058E0
5.627218625E0,1.209481940E-2,3.439600049E0,-1.806817119E0
5.637182625E0,5.518907650E-1,2.866122680E0,-2.495743668E0
5.647146625E0,1.332011075E0,1.998922126E0,-2.928454583E0
5.657110625E0,1.686191545E0,1.067438453E0,-2.687201389E0
5.667073625E0,1.344599691E0,1.531280529E-1,-2.000031343E0
5.677037625E0,3.649975267E-1,-5.921831971E-1,-1.394857387E0
5.687001625E0,-7.726485913E-1,-1.257627329E0,-1.448719014E0
5.696965625E0,-7.390132141E-1,-1.885028306E0,-1.223942104E0
5.706929625E0,-1.474214628E-2,-2.087762967E0,-8.674443823E-1
5.716892625E0,2.448300822E-1,-2.325422462E0,-1.014369709E0
5.726856625E0,9.045215768E-1,-2.558365009E0,-5.587575889E-1
5.736820625E0,1.451006152E0,-2.517973613E0,5.920212293E-1
5.746784625E0,1.204920234E0,-2.130162882E0,8.569848830E-1
5.756748625E0,7.804907307E-1,-1.411841210E0,6.173940521E-1
5.766712625E0,8.125615391E-1,-9.063874233E-1,1.662170452E-1
5.776675625E0,8.675288746E-1,-8.017585158E-1,2.347417349E-1
5.786639625E0,1.263975066E-1,-1.402695580E0,2.202195901E-1
5.796603625E0,-9.499790007E-1,-2.496493281E0,-2.147395796E-1
5.806567625E0,-9.500249013E-1,-3.508138188E0,1.201854247E-1
5.816531625E0,-1.268123665E-1,-3.446902637E0,1.019873108E0
5.826494625E0,4.239412612E-1,-3.020309079E0,1.451284187E0
5.836458625E0,2.313158512E-1,-2.534700158E0,1.446774230E0
5.846422625E0,-4.997261462E-1,-2.150267363E0,1.271240231E0
5.856386625E0,-1.356242082E0,-2.073040262E0,1.170731857E0
5.866350625E0,-1.262716453E0,-2.012029245E0,7.886999291E-1
5.876313625E0,-4.713034156E-1,-1.743929729E0,8.408436441E-1
5.886277625E0,-1.418788871E-1,-1.593825272E0,1.097790765E0
5.896241625E0,-3.488557032E-1,-1.619439585E0,1.266877624E0
5.906205625E0,-1.133601745E0,-1.531664107E0,1.399166200E0
5.916169625E0,-1.585311433E0,-1.473367367E0,1.205773636E0
5.926133625E0,-1.288079043E0,-1.183789274E0,8.498939645E-1
5.936096625E0,-3.427295753E-1,-9.141759145E-1,2.957007122E-1
5.946060625E0,5.748269069E-1,-5.837105817E-1,5.523338377E-2
5.956024625E0,6.523887607E-1,-3.143042135E-1,5.874978232E-1
5.965988625E0,9.426179409E-2,-3.934369218E-1,2.296616739E-1
5.975952625E0,4.975892812E-2,-2.700992632E-1,4.825976050E-1
5.985915625E0,5.586026376E-1,9.205037713E-2,1.401105722E0
5.995879625E0,5.116354626E-1,3.391864550E-1,1.463543460E0
6.005843625E0,2.656118175E-1,9.134841889E-1,5.368007094E-1
6.015807625E0,1.063693312E-1,1.192653653E0,1.742417639E-1
6.025771625E0,3.584284723E-2,1.016744263E0,-4.284781158E-2
6.035734625E0,-1.581744924E-1,6.050499952E-1,-6.098295093E-2
6.045698625E0,-3.967639875E-1,4.974097717E-1,-4.591917855E-1
6.055662625E0,-8.022292167E-2,8.438140297E-1,-4.712651163E-1
6.065626625E0,3.887822458E-1,9.805418122E-1,1.164391136E-1
6.075590625E0,6.497560519E-1,1.120522985E0,6.731039840E-1
6.085553625E0,8.448229668E-1,1.448142478E0,5.203027904E-1
6.095517625E0,8.633296967E-1,1.766492380E0,-3.232633173E-2
6.105481625E0,5.972325602E-1,1.732456908E0,-5.707443810E-1
6.115445625E0,3.999220687E-1,1.274284877E0,-8.715269083E-1
6.125409625E0,4.694700211E-2,5.568894035E-1,-4.538971317E-1
6.135372625E0,-2.379919097E-1,-2.998452187E-3,-2.177871484E-1
6.145336625E0,7.030838281E-2,5.535067892E-1,-2.379881090E-1
6.155300625E0,1.209629582E0,1.948398675E0,-3.788691688E-1
6.165264625E0,2.274185066E0,2.717855417E0,-4.695249850E-1
6.175228625E0,2.641020080E0,2.849129502E0,-5.702122843E-1
6.185192625E0,2.269569566E0,2.775280337E0,-1.776349032E-1
6.195155625E0,1.240235078E0,2.550307546E0,-9.135777444E-1
6.205119625E0,1.364041391E-1,2.159429365E0,-1.237066180E0
6.215083625E0,-4.650226289E-1,2.332676518E0,-1.173440872E0
6.225047625E0,-8.989161435E-1,2.892008303E0,-2.329437745E0
6.235011625E0,-6.871954814E-1,3.111239129E0,-2.823315799E0
6.244974625E0,1.863975406E-2,2.953497623E0,-2.261277922E0
6.254938625E0,3.707994264E-1,2.060778651E0,-2.169937981E0
6.264902625E0,2.572953227E-1,1.128346560E0,-2.480368999E0
6.274866625E0,-1.189057615E-1,3.068741566E-1,-2.372856245E0
6.284830625E0,-3.555934498E-1,-1.745212609E-1,-2.136718780E0
6.294793625E0,-4.854987010E-1,2.544649780E-2,-2.037965155E0
6.304757625E0,-1.959787881E-1,7.013320023E-1,-2.754848996E0
6.314721625E0,-1.124182758E-1,1.143065756E0,-2.578139707E0
6.324685625E0,-6.668913174E-1,1.068631870E0,-2.243336325E0
6.334649625E0,-1.263069625E0,3.709777665E-1,-2.298080297E0
6.344612625E0,-1.123060677E0,-6.604739982E-1,-3.161397130E0
6.354576667E0,-1.278209820E0,-1.985614448E0,-2.939880627E0
6.364540667E0,-1.043001770E0,-2.426127303E0,-1.910888202E0
6.374504667E0,-5.452546138E-1,-1.846531992E0,-1.727703121E0
6.384468667E0,-1.180544069E-1,-1.405777647E0,-1.304903821E0
6.394431667E0,2.551219127E-1,-1.341927806E0,-5.411966461E-1
6.404395667E0,1.742329931E-1,-1.786196328E0,-2.026738501E-1
6.414359667E0,-7.776329041E-2,-2.002376661E0,2.007349133E-1
6.424323667E0,-1.611425391E-1,-1.899006075E0,6.337855518E-1
6.434287667E0,-1.098171419E-1,-1.444251741E0,9.662330908E-1
6.444250667E0,-3.924461111E-1,-1.218229959E0,1.275457243E0
6.454214667E0,-3.110987699E-1,-1.453932391E0,1.203846101E0
6.464178667E0,-6.602354318E-2,-1.977925360E0,1.754200364E0
6.474142667E0,5.530495369E-1,-2.053871920E0,2.614538333E0
6.484106667E0,1.181675506E0,-1.637066601E0,2.712170169E0
6.494069667E0,1.178525026E0,-1.274946781E0,1.966629416E0
6.504033667E0,4.790305111E-1,-1.499298599E0,1.209141924E0
6.513997667E0,3.064347383E-1,-1.606084544E0,7.718181404E-1
6.523961667E0,5.111501437E-1,-1.463431778E0,7.476363954E-1
6.533925667E0,3.977103594E-1,-1.582933078E0,5.382405862E-1
6.543888667E0,4.390463734E-1,-1.792668611E0,7.176211756E-1
6.553852667E0,3.859451768E-1,-1.971980495E0,1.070513797E0
6.563816667E0,-6.713562512E-1,-1.931348779E0,1.212234809E0
6.573780667E0,-1.796724532E0,-1.042564398E0,1.103388597E0
6.583744667E0,-2.310595970E0,-1.801410198E-2,9.232952321E-1
6.593707667E0,-2.096912982E0,-5.250250018E-1,6.918530810E-1
6.603671667E0,-1.792863615E0,-3.470088601E-2,-1.756991825E-1
6.613635667E0,-1.102969352E0,6.489912361E-1,1.346602070E-1
6.623599667E0,-3.575391108E-1,-6.143727958E-2,9.557832393E-1
6.633562667E0,-1.660851028E0,-5.301354682E-1,7.731097904E-1
6.643526667E0,-3.167329423E0,-7.955370784E-1,5.092106223E-2
6.653490667E0,-3.911297567E0,-1.310570358E0,-3.059251535E-1
6.663454667E0,-4.086576335E0,-1.933905181E0,-5.709221363E-1
6.673418667E0,-2.575439756E0,-2.002660836E0,-8.206716272E-1
6.683381667E0,-1.441136637E0,-1.376594194E0,-3.650402114E-1
6.693345667E0,-1.121589518E0,-1.759590912E-1,-2.939749065E-1
6.703309667E0,-8.987182152E-1,3.670566237E-1,1.663600096E-1
6.713273667E0,-5.403371054E-1,2.684409928E-1,5.934804019E-1
6.723237667E0,-4.366846830E-1,7.035089207E-1,9.096074849E-2
6.733200667E0,-1.580443919E-1,1.580253884E0,-8.990386426E-3
6.743164667E0,3.116846609E-1,2.356493981E0,-5.500332507E-1
6.753128667E0,5.390475020E-1,2.370063030E0,2.086909273E-1
6.763092667E0,2.095419896E-1,1.448727200E0,9.490767753E-1
6.773056667E0,-6.471756756E-2,7.016454130E-1,4.320604125E-1
6.783019667E0,-2.640096804E-1,4.280191094E-1,-2.581887773E-1
6.792983667E0,3.979693910E-1,4.029398167E-1,-8.640576750E-2
6.802947667E0,1.434112669E0,9.839922541E-1,1.318430185E-2
6.812911667E0,1.822562208E0,1.365673934E0,-5.542341828E-2
6.822875667E0,2.167690312E0,1.548064962E0,1.644938707E-2
6.832838667E0,2.206547106E0,2.102093908E0,-1.196397479E0
6.842802667E0,6.499528107E-1,2.474234101E0,-1.025166446E0
6.852766667E0,-5.776929197E-1,2.695814922E0,-1.402465199E0
6.862730667E0,-1.252526510E0,2.870247890E0,-1.217449502E0
6.872693667E0,-5.090559635E-1,3.066598561E0,-5.449827182E-1
6.882657667E0,6.569747320E-1,3.824613472E0,1.224958058E-1
6.892621667E0,1.332373163E0,4.379909509E0,1.886956425E-1
6.902585667E0,1.949638869E0,4.326982852E0,-6.744061589E-2
6.912549667E0,2.222274947E0,3.429641656E0,7.509229691E-1
6.922512667E0,1.835448595E0,2.087422659E0,1.148490364E0
6.932476667E0,8.296672761E-1,4.177630931E-1,5.444143689E-1
6.942440667E0,-3.451406747E-2,-7.126779395E-1,1.624376974E-1
6.952404667E0,1.373019791E-1,-1.231148797E0,-4.646580550E-1
6.962368667E0,4.750020719E-1,-1.649657410E0,-1.039356323E0
6.972331667E0,8.055285081E-1,-2.342072409E0,-1.572483519E0
6.982295667E0,7.544133183E-1,-3.088578245E0,-1.723210559E0
6.992259667E0,5.176449385E-1,-2.989467940E0,-1.074652748E0
7.002223667E0,5.569852978E-1,-1.967903232E0,-2.867392695E-1
7.012187667E0,1.062366579E0,-8.731764078E-1,2.190843531E-1
7.022150667E0,1.323772786E0,-2.627797186E-1,5.987934744E-1
7.032114667E0,1.455707606E0,1.617971349E-1,4.880875558E-2
7.042078667E0,1.424184974E0,2.763692325E-1,2.323829681E-3
7.052042667E0,8.788713035E-1,-4.314309597E-2,2.064258622E-1
7.062005667E0,1.665263629E-1,-9.587112325E-1,-4.834112450E-2
7.071969667E0,-5.030327466E-1,-1.929225655E0,7.251822102E-1
7.081933667E0,-1.169626441E0,-2.530512382E0,1.541783591E0
7.091897667E0,-1.256142428E0,-2.212246095E0,6.661835119E-1
7.101861667E0,-9.899917898E-1,-1.590171931E0,6.163950554E-1
7.111824667E0,-2.327364323E-1,-1.062153155E0,8.944251895E-1
7.121788667E0,2.862788013E-1,-2.231712645E-1,7.459021112E-1
7.131752667E0,5.559480017E-1,3.553639466E-1,8.578999722E-1
7.141716667E0,4.745024273E-1,3.583840334E-1,1.748457521E0
7.151679667E0,-2.905718270E-1,-3.190597540E-1,2.376602264E0
7.161643667E0,-5.378806901E-1,-1.001720427E0,2.261282015E0
7.171607667E0,-6.515093395E-1,-6.346953785E-1,2.196757698E0
7.181571667E0,-1.079850923E0,-1.462564051E-2,1.999440774E0
7.191535667E0,-1.243899528E0,1.707053679E-1,1.425910780E0
7.201498667E0,-1.006131274E0,1.251350927E-1,1.088485506E0
7.211462667E0,-6.547285241E-1,-2.054126859E-1,1.057016376E0
7.221426667E0,-4.718891604E-1,-4.104996818E-1,9.519109207E-1
7.231390667E0,-1.630149637E-1,1.071911573E-2,1.021270885E0
7.241354667E0,1.167576407E-1,4.643905449E-1,9.463639596E-1
7.251317667E0,5.377027886E-1,7.839917511E-1,1.393436221E0
7.261281667E0,8.504425795E-1,5.336712795E-1,2.100217536E0
7.271245667E0,8.268006787E-2,-6.236277688E-1,2.155047462E0
7.281209667E0,-7.298542817E-1,-1.826913414E0,1.367346822E0
7.291172667E0,-1.219341953E0,-1.989429172E0,9.706781441E-1
7.301136667E0,-1.548344897E0,-1.244800292E0,1.765794808E-1
7.311100667E0,-1.084220182E0,-4.830016476E-1,-3.249707043E-1
7.321064667E0,-4.153781600E-2,1.988836849E-1,-8.626116586E-1
7.331028667E0,1.040292389E0,5.761705971E-1,-8.669643259E-1
7.340991667E0,2.030538314E0,5.880217338E-1,-7.055133462E-1
7.350955667E0,2.706161863E0,4.917297864E-1,6.340720654E-3
7.360919667E0,3.062102053E0,8.780471385E-2,4.584866112E-1
7.370883667E0,3.193921975E0,-3.401272720E-1,3.027401751E-1
7.380846667E0,2.151659878E0,-5.430069441E-1,-1.508996206E0
7.390810667E0,8.715510280E-1,-5.592738980E-1,-2.377966127E0
7.400774667E0,2.161474429E-1,-5.388963515E-1,-2.112666843E0
7.410738667E0,1.059834880E-1,-2.719808972E-1,-1.043045039E0
7.420702667E0,8.743161763E-1,2.032679272E-1,-6.823601264E-1
7.430665667E0,1.741840958E0,3.255314523E-1,4.174736559E-2
7.440629667E0,2.002977901E0,4.163287711E-1,2.056267524E0
7.450593667E0,1.802040090E0,3.239965582E-1,1.945269830E0
7.460557667E0,1.669685878E0,4.056704664E-1,9.074457693E-1
7.470520667E0,1.466632251E0,7.245167971E-1,6.810538584E-1
7.480484667E0,1.133796750E0,1.190008373E0,1.914629835E-1
7.490448667E0,6.189476573E-1,9.230122268E-1,6.657797617E-1
7.500412667E0,-2.687707758E-1,5.863704801E-1,1.814075267E-1
7.510376667E0,-7.136947703E-1,1.033236335E0,-8.990152538E-2
7.520339667E0,-5.106180471E-1,1.800528438E0,2.490902174E-1
7.530303667E0,-2.895932955E-1,2.041987162E0,3.367645383E-2
7.540267667E0,-6.704145572E-1,1.679493121E0,3.126740098E-1
7.550231667E0,-1.598474393E0,1.342982644E0,9.246436000E-1
7.560194667E0,-2.372346368E0,6.754340994E-1,1.143741109E0
